Prob_MIRA_SR,Prob_RRAB,Prob_RRC,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
4658718044943078784,0.6323751,0.020700434,0.005831499,0.24947055,0.0646877,0.02693468,MIRA_SR,MIRA_SR,3589.087,3856.7708,18.87874,17.65017
2029547733022049920,0.9997205,2.7409912e-06,1.5099567e-05,6.5626978e-06,1.2530607e-05,0.00024252615,MIRA_SR,MIRA_SR,-1.0,3355.0527,-1.0,89.08517
4690558900961068288,0.00022442314,0.107796855,0.25833818,0.55388004,0.03499018,0.044770364,CEP,CEP,5598.5396,6147.9854,1.7575555,1.7048125
4658356821003443968,6.457701e-05,0.41931635,0.1972065,0.32938084,0.023645112,0.030386575,RRAB,RRAB,-1.0,6847.4907,-1.0,1.7821178
4393675613085029888,1.2139785e-05,0.85575056,0.07668321,0.0011882035,0.036161073,0.030204732,RRAB,RRAB,5994.42,6119.411,8.344248,-0.4637909
5987003918928832768,0.0002781346,0.23057824,0.6734984,0.031560354,0.03398799,0.030096859,RRC,RRC,4474.768,5096.628,1.4270229,12.467215
4655219845649548288,0.005126574,0.014852743,0.039754085,0.47500864,0.17025791,0.29500008,CEP,CEP,6133.0103,6656.1035,1.7782149,5.7223396
5535977931316608768,0.9907583,7.737926e-05,0.00018620455,0.0008863094,0.0008736659,0.0072181756,MIRA_SR,MIRA_SR,3713.256,3803.4934,112.26619,47.335857
4651202023959772416,2.3447721e-05,0.14123738,0.55773836,0.005333098,0.057589576,0.23807809,T2CEP,RRC,-1.0,7635.7334,-1.0,-2.767921
5535337152254100480,0.999295,9.157055e-06,4.0392453e-05,2.8669352e-05,5.2346604e-05,0.00057440775,MIRA_SR,MIRA_SR,-1.0,3687.7656,-1.0,70.17932
4769915087514161408,0.00013772647,0.063152984,0.3187604,0.45321926,0.04772358,0.11700611,RRC,CEP,7285.593,7503.172,0.80493593,-0.13743162
5916738941157445376,5.5228847e-05,0.04072728,0.5077005,0.0028955417,0.15990618,0.28871527,RRC,RRC,7023.2256,7450.7344,0.5552306,-0.52991295
3464981461802642048,0.00012455523,0.009840463,0.24859276,0.0024168391,0.25305548,0.48596987,DSCT_SXPHE,DSCT_SXPHE,7384.586,7690.6978,-1.0,0.47729588
6263274322980453888,0.0001452215,0.80636543,0.061923806,0.0032760506,0.046022367,0.08226719,RRAB,RRAB,6450.6533,6619.82,-1.0,1.1564398
5938127019301621760,0.9993957,1.0695576e-05,5.724544e-05,1.3946335e-05,4.3005733e-05,0.00047928415,MIRA_SR,MIRA_SR,-1.0,3677.524,-1.0,84.73319
5895380416720995712,0.9998772,3.1511129e-06,2.7023278e-05,1.0065503e-06,5.1867773e-06,8.65305e-05,MIRA_SR,MIRA_SR,-1.0,3750.5098,-1.0,73.261154
4651711304024801152,0.00041135133,0.17503428,0.11763444,0.6515007,0.027393533,0.02802566,CEP,CEP,5138.749,5935.328,23.936506,3.8491397
1954746994892290304,0.00035629352,0.8414653,0.06391684,0.0019371668,0.042138927,0.050185483,RRAB,RRAB,-1.0,6297.545,-1.0,4.860617
3043032574588712192,8.798676e-06,0.06495461,0.71017,0.021573223,0.060475104,0.14281832,RRC,RRC,7055.276,6953.568,1.7907801,-0.4487853
5805249462827861632,0.00016247765,0.021133855,0.2952041,0.008819288,0.16272785,0.51195246,DSCT_SXPHE,DSCT_SXPHE,-1.0,7872.83,-1.0,-1.6718516
3029518271017540992,0.9923224,9.939798e-05,0.00018395187,0.000705856,0.0034341656,0.0032543526,MIRA_SR,MIRA_SR,4328.294,3774.1257,-1.0,79.95254
2167915052253191680,0.99987805,5.023316e-07,4.3939326e-06,1.6743589e-06,3.3610565e-06,0.00011204693,MIRA_SR,MIRA_SR,-1.0,3088.9458,-1.0,89.143845
4759279992574178816,1.0272327e-05,0.3685749,0.49871886,0.06465748,0.015643941,0.05239449,RRC,RRC,-1.0,7750.041,-1.0,0.37742615
4652009198643874688,0.00040870332,0.20103936,0.06730684,0.6682715,0.03800576,0.02496786,RRAB,CEP,-1.0,4774.1377,-1.0,3.1446025
5824634162097451520,0.00037495105,0.05022695,0.6924381,0.024701228,0.123246446,0.10901234,RRAB,RRC,5297.1978,5869.3496,3.670649,11.219696
6264091195700668032,0.9998068,9.432416e-06,1.7309501e-05,6.538406e-06,7.16585e-05,8.8247776e-05,MIRA_SR,MIRA_SR,-1.0,3875.606,-1.0,93.992165
2032190752848280192,0.99808514,2.906577e-05,4.709079e-05,0.00012126734,0.0008702647,0.00084717,MIRA_SR,MIRA_SR,-1.0,3742.1172,-1.0,84.332016
4238877874975723520,5.3431384e-05,0.28256318,0.5356639,0.035498403,0.06210125,0.084119886,RRC,RRC,5955.4395,6206.7686,1.8922639,5.161631
4657611764455047680,0.0017022628,0.115193576,0.07334495,0.7244497,0.038849898,0.046459597,T2CEP,CEP,4850.75,5250.948,-1.0,6.838961
3549563356569958400,1.5127735e-05,0.26517728,0.50741524,0.0024114016,0.06741164,0.15756932,T2CEP,RRC,-1.0,7472.5474,-1.0460863,-1.4628425
743155545527726720,2.3467653e-06,0.07631372,0.6438386,0.0032682212,0.06661286,0.20996429,RRC,RRC,-1.0,7197.581,0.8348985,-1.6798434
4660306942350282368,0.020861773,0.0055553406,0.006449863,0.83060193,0.0639718,0.07255921,T2CEP,CEP,5109.5513,5394.5034,16.328112,5.640799
1611748084835446784,0.00013458676,0.021079786,0.30372638,0.0055653895,0.17628448,0.4932094,T2CEP,DSCT_SXPHE,-1.0,7937.256,-1.0,-0.5357237
3542995836179168512,2.0221334e-05,0.8240008,0.08742126,0.0020972227,0.028058168,0.058402266,RRAB,RRAB,6854.291,6801.9775,0.80590296,-0.5837946
5711821515976059904,0.9947395,0.000102055325,0.00015686324,0.00045822072,0.0022826686,0.002260713,MIRA_SR,MIRA_SR,-1.0,3759.0505,111.33624,76.325966
1377079459853938816,0.00045136185,0.015350434,0.09610677,0.037775885,0.34888625,0.50142926,T2CEP,DSCT_SXPHE,7582.851,7850.272,-0.3646531,-1.064486
5944756181053529600,7.429085e-05,0.68086195,0.19379875,0.007362905,0.047914237,0.069987826,RRAB,RRAB,6018.092,6573.764,2.2566395,2.421112
6696500978274796032,9.6407355e-05,0.0643915,0.5056139,0.009135447,0.13777317,0.28298947,RRC,RRC,7492.078,7315.6865,0.97310925,0.64485884
4647925616736338688,1.8169876e-05,0.24093413,0.42483312,0.28276828,0.017538048,0.03390831,RRC,RRC,-1.0,7343.6826,-1.0,1.1348906
1988700734295267840,0.00029850935,0.32281655,0.31334534,0.28865626,0.041801885,0.033081435,RRC,RRAB,5548.719,5997.7197,1.0668616,4.2368283
2073470469460793984,0.99951565,4.142023e-06,1.9198586e-05,1.836061e-05,2.6712136e-05,0.00041598888,MIRA_SR,MIRA_SR,-1.0,3463.463,-1.0,82.23645
5930051145102554240,0.9965121,0.00010049917,0.00044950278,8.533948e-05,0.00033217543,0.0025204157,MIRA_SR,MIRA_SR,3420.5845,3738.3767,-1.0,74.080284
5281884676781591808,3.1980524e-06,0.0635696,0.7428314,0.015397072,0.02639578,0.15180294,RRAB,RRC,-1.0,7879.2744,-1.0,0.15033007
5891057510631278976,0.04486574,0.8058808,0.06039155,0.007795843,0.02123688,0.059829205,RRAB,RRAB,6029.6846,4856.342,1.9492884,13.836727
4656868077949131264,1.4297974e-05,0.1881214,0.48098674,0.2761819,0.017176326,0.03751935,T2CEP,RRC,-1.0,7580.5874,-1.0,-0.6917629
5952775576537356544,0.0005506551,0.070230186,0.7409335,0.041533865,0.078608714,0.06814306,CEP,RRC,5030.757,5722.634,63.90069,10.4780245
3530934601642240640,3.3332417e-05,0.027409168,0.4666807,0.0017079742,0.1256591,0.37850976,DSCT_SXPHE,RRC,7504.5767,7899.906,-1.0,-2.2390323
5768255706913982848,0.0001513622,0.48885134,0.19313714,0.22731927,0.0401312,0.050409734,RRAB,RRAB,6682.999,6606.089,-0.20317554,2.7053962
5853423259185814912,0.99994767,4.59276e-07,5.249989e-06,5.0813037e-07,3.2190965e-06,4.286459e-05,MIRA_SR,MIRA_SR,-1.0,3532.4717,-1.0,83.39873
5033970127844438016,2.6528553e-05,0.7433352,0.11592104,0.0012347876,0.04897525,0.090507254,RRAB,RRAB,5086.386,6617.547,-1.0,-1.6562524
6496605194499316096,1.9688085e-05,0.15171328,0.36079648,0.0009246369,0.1254581,0.36108786,RRC,DSCT_SXPHE,-1.0,7568.714,-1.0,-1.8942895
5887251521127997696,0.99978775,4.0260747e-06,3.2889417e-05,3.4062107e-06,1.1654123e-05,0.00016022152,MIRA_SR,MIRA_SR,-1.0,3335.7312,-1.0,81.13835
4359067380792177408,4.655312e-05,0.12735477,0.28489032,0.00046157948,0.19624428,0.39100257,RRC,DSCT_SXPHE,-1.0,7463.129,-1.0,-2.181563
5893647380252706432,0.9999589,8.593965e-07,2.0284913e-06,8.808822e-07,1.7515471e-05,1.986486e-05,MIRA_SR,MIRA_SR,-1.0,3765.4722,-1.0,103.7751
6879727066263604352,1.2191865e-05,0.054581232,0.64710426,0.016738936,0.0886899,0.19287346,DSCT_SXPHE,RRC,7158.6025,6961.631,1.0243349,0.6498437
5471584203899219072,4.71448e-06,0.13255008,0.559092,0.016619174,0.1453728,0.1463613,RRC,RRC,7382.586,5831.6816,-1.0,-3.7500825
3239721456603414912,4.9298265e-05,0.011093343,0.3415337,0.0015945623,0.21499993,0.4307292,T2CEP,DSCT_SXPHE,-1.0,7792.1777,-1.0,-1.6863446
458299437429036928,2.1901486e-05,0.957325,0.029359322,0.0022059267,0.004361616,0.0067262114,RRAB,RRAB,4975.0947,5708.826,3.2009234,2.7302623
4687429897049514880,0.00024272426,0.059970196,0.11879865,0.7797201,0.01901576,0.022252502,CEP,CEP,5502.7227,6194.1387,5.7960124,1.2343535
3899589236844089856,6.87998e-05,0.30132547,0.18640839,0.0008837583,0.13448456,0.37682903,T2CEP,DSCT_SXPHE,-1.0,6907.338,-1.0,-2.5744815
2028714681207315968,0.9996847,1.9196568e-06,1.1814449e-05,6.6359694e-06,1.4839851e-05,0.00028009934,MIRA_SR,MIRA_SR,-1.0,3527.4216,-1.0,91.19015
4798319669043824512,0.9977463,0.0010205304,0.00019254284,2.923691e-05,0.00056138565,0.00044992322,MIRA_SR,MIRA_SR,-1.0,3958.2651,-1.0,26.234936
4688954546013884544,0.00010496525,0.44342336,0.14673507,0.35747415,0.026005855,0.026256625,CEP,RRAB,5822.098,5992.573,0.45788908,3.6327372
694842287344893696,8.683658e-06,0.7780357,0.14804113,0.002452584,0.030003473,0.041458406,RRAB,RRAB,6927.619,6711.765,2.5204978,-0.26123905
4661594466121312384,0.0011185167,0.028047811,0.112841696,0.4880989,0.21343766,0.15645544,CEP,CEP,6362.01,6158.9033,-1.0,3.4854732
1364249499187788416,4.3876178e-05,0.31149015,0.4969813,0.022395127,0.053790662,0.11529899,RRAB,RRC,6673.46,7305.262,-0.29944706,-1.9679608
5832466327027042048,0.99981433,2.1294125e-06,1.5152715e-05,2.116879e-06,1.2019856e-05,0.00015427348,MIRA_SR,MIRA_SR,-1.0,3646.902,-1.0,79.80591
5853056297192112896,0.99959344,7.4889676e-06,5.2449395e-05,7.468619e-06,2.6547988e-05,0.00031257185,MIRA_SR,MIRA_SR,-1.0,3760.6763,-1.0,82.00577
807666474005693696,3.6026825e-06,0.33480453,0.53788435,0.013901077,0.027121635,0.08628478,RRAB,RRC,6430.2373,6855.2,1.3061485,0.739604
6883412453142645888,9.637805e-06,0.052175105,0.57531893,0.00081721006,0.108092725,0.2635864,RRC,RRC,7182.6,7624.7793,-1.0,-1.1006265
5727945476038588288,1.978001e-06,0.82353514,0.11466045,0.0013965331,0.018727098,0.041678816,RRAB,RRAB,6425.6553,6455.3677,-1.0,-2.1408954
4688981823353121152,0.00019250342,0.24309693,0.20160416,0.48824212,0.025931569,0.040932734,CEP,CEP,6425.179,6926.32,-0.34009504,0.7291331
5476456414801765248,5.217274e-05,0.12278101,0.6670578,0.027789338,0.038868014,0.14345159,RRC,RRC,-1.0,7938.2427,-1.0,-3.2355294
4657948867905635840,0.0001465702,0.10496502,0.13359739,0.7166051,0.021241289,0.023444703,CEP,CEP,5205.919,5587.491,-1.0,5.7795115
4113757196943696000,1.1918556e-05,0.44590163,0.47238132,0.0026082436,0.04211823,0.03697862,RRC,RRC,5160.67,6326.3394,2.8218908,2.1399045
1754163668453961472,0.00018947174,0.011461055,0.11117759,0.024222195,0.4080489,0.44490084,DSCT_SXPHE,DSCT_SXPHE,7159.602,7064.622,-1.0,7.4011064
4756437518794768640,8.517299e-05,0.215049,0.49265876,0.1865008,0.03439477,0.07131155,RRC,RRC,-1.0,7546.55,-1.0,-2.6937728
1561058232269110272,0.00017197205,0.030515732,0.21194412,0.21108654,0.23538658,0.31089497,T2CEP,DSCT_SXPHE,-1.0,7339.0,0.5349064,0.92318344
4663540636062456576,2.7312564e-05,0.78345865,0.10177003,0.022297144,0.03645675,0.055990092,RRAB,RRAB,-1.0,6505.886,-1.0,0.5333352
4655797295366027904,0.000104783925,0.035681717,0.12272122,0.7925211,0.025659911,0.023311201,CEP,CEP,6346.661,5960.0757,2.7022023,-2.1239905
4339749103227375360,1.0166501e-05,0.10849699,0.8301682,0.003738321,0.030397566,0.027188746,RRC,RRC,6655.4414,5811.4062,-0.4427848,3.3861644
4685861722886118272,8.628603e-05,0.09296022,0.15940548,0.7067234,0.018563334,0.02226129,CEP,CEP,5746.377,5913.672,3.832057,3.7876809
1824064536078636672,0.99998546,1.355777e-07,4.703812e-07,2.8186923e-07,5.4643574e-06,8.292379e-06,MIRA_SR,MIRA_SR,-1.0,3635.448,-1.0,113.894585
4652001059699836544,0.00031002756,0.05833,0.08134933,0.81020474,0.023548858,0.026256943,CEP,CEP,5385.6855,5495.1772,4.3536787,4.2473154
4654240966714440320,3.176353e-05,0.25418812,0.25368103,0.44434834,0.023713639,0.024037091,RRAB,CEP,-1.0,6220.0117,-1.0,-1.3969474
5513558713128714240,0.0002789457,0.42537975,0.17286631,0.34018296,0.028085254,0.033206783,RRAB,RRAB,-1.0,6472.246,-1.0,0.91406775
2026041665329794816,0.9997167,3.0547537e-06,1.8721525e-05,5.870446e-06,1.635152e-05,0.00023930252,MIRA_SR,MIRA_SR,-1.0,3455.5557,-1.0,85.0716
4660121743354300800,0.00015420417,0.15442346,0.18792745,0.6140907,0.021511255,0.021892995,CEP,CEP,5766.037,6363.1274,-1.0,-0.51296663
4649289900217294208,0.00012482158,0.2506578,0.29636165,0.38408378,0.02970219,0.039069723,RRC,CEP,-1.0,6697.961,-1.0,-0.75619125
5910268766206115072,2.5719428e-05,0.06671076,0.58037955,0.0028110242,0.10232815,0.2477448,T2CEP,RRC,7213.742,7323.088,-0.27805328,-1.4295878
4656995174630738432,0.8113949,0.044353124,0.016669074,0.05066572,0.033627555,0.043289673,MIRA_SR,MIRA_SR,3987.3064,4092.063,23.214521,23.030514
5953029529362527872,0.9973246,2.7842074e-05,0.00014942941,7.472914e-05,0.00029516345,0.0021283266,MIRA_SR,MIRA_SR,3814.4802,3661.5422,-1.0,91.38411
4658077407683722880,0.0009802663,0.04147732,0.049641527,0.84871066,0.028710512,0.03047977,DSCT_SXPHE,CEP,4698.438,5048.2207,13.631048,5.710479
4655084154717401856,1.8241968e-05,0.19735643,0.58870983,0.12232671,0.031294897,0.06029391,RRAB,RRC,-1.0,6575.472,-1.0,1.4522815
4685642095405245824,0.0005001538,0.028974243,0.04832446,0.8720742,0.024135124,0.025991904,CEP,CEP,5355.4,5525.753,6.4996343,4.1594324
2243309938950947200,0.0017575797,0.08254685,0.1585091,0.6461747,0.051604383,0.059407394,DSCT_SXPHE,CEP,4716.8906,5449.9,18.67247,7.2029448
5985745596582586240,0.99993765,1.830051e-06,3.909895e-06,1.3309245e-06,2.6504631e-05,2.878664e-05,MIRA_SR,MIRA_SR,-1.0,3894.4707,-1.0,96.8823
5283870356124652416,8.087106e-05,0.06538341,0.23263754,0.6394879,0.024896212,0.037514083,RRC,CEP,-1.0,6955.2046,-1.0,0.40683508
4657620251311698688,0.00392216,0.020223131,0.03942396,0.7830806,0.06749781,0.08585239,DSCT_SXPHE,CEP,5028.2354,5900.641,-1.0,10.287305
4660506125736949632,1.6495394e-05,0.13065852,0.5762601,0.22819889,0.0209152,0.04395088,RRC,RRC,-1.0,7539.7275,-1.0,4.06483
5818051282888507008,4.2944645e-05,0.04064639,0.6249894,0.006107948,0.12823154,0.19998181,RRC,RRC,6398.907,6890.0986,2.4895697,0.78052855
4685937692283161088,0.00012110774,0.19176763,0.38298976,0.31474376,0.03934963,0.07102814,CEP,RRC,-1.0,6828.0137,-1.0,-2.061009
6519363225472251520,1.6855109e-05,0.44823083,0.28673917,0.0014419607,0.08398626,0.17958488,RRC,RRAB,6708.635,6851.2656,-1.0,-2.2727008
6056792056573542656,0.9999362,1.0267167e-06,8.099e-06,4.7355954e-07,3.6844879e-06,5.0407463e-05,MIRA_SR,MIRA_SR,-1.0,3479.125,-1.0,82.933
2360758396636666624,1.5333875e-05,0.1253344,0.4988748,0.04363805,0.20502965,0.1271077,RRC,RRC,7018.9863,5513.3604,-1.2557445,-1.4732137
4687246351590521088,6.566001e-05,0.1360101,0.384331,0.41565007,0.028853143,0.035089962,CEP,CEP,5586.6235,6308.1157,3.847521,2.481391
6428842460382026368,1.0926654e-05,0.055238727,0.59805024,0.009240399,0.08160794,0.25585184,RRC,RRC,7206.5986,7497.6797,0.8957882,-0.41168165
4649991942690073600,0.00011441802,0.14873953,0.13636671,0.6732303,0.020854805,0.020694323,DSCT_SXPHE,CEP,5528.7715,5804.1157,0.6172724,3.389981
5350336456823134208,0.0069800024,0.21312313,0.2203843,0.39820784,0.07299131,0.088313416,T2CEP,CEP,4449.2993,4946.5195,4.3671947,18.24145
4404798478873265920,8.820672e-06,0.87895906,0.077583775,0.0046321335,0.015597145,0.023219014,RRAB,RRAB,5805.2437,6310.367,5.0566297,-1.4821429
4267997173479065856,3.0391198e-05,0.9451446,0.0348061,0.0042290105,0.0070992834,0.008690646,RRAB,RRAB,4221.506,5803.7026,2.5737243,0.7238941
4668550320276205824,1.0833381e-05,0.23753841,0.51725286,0.1902738,0.01840763,0.0365165,RRC,RRC,-1.0,7535.748,-1.0,-0.21823454
2141918199316207616,7.569317e-05,0.11981783,0.3406151,0.45329,0.04641698,0.03978441,RRC,CEP,6768.631,6076.7197,0.7343807,-1.0099587
2028251060900108160,0.9992342,1.1747166e-05,5.5228116e-05,2.3217883e-05,5.5166845e-05,0.0006203471,MIRA_SR,MIRA_SR,-1.0,3640.533,-1.0,83.57709
4130692463450944128,0.99939513,4.8186553e-06,2.99687e-05,1.2541481e-05,4.3209246e-05,0.0005143903,MIRA_SR,MIRA_SR,-1.0,3650.8494,-1.0,88.13512
5835026402436173568,4.1431813e-05,0.8759372,0.05631952,0.0009578528,0.027089398,0.039654613,RRAB,RRAB,6758.6313,6483.1323,2.1396914,1.0970602
4685885083163333632,0.0001898407,0.04743595,0.121253595,0.7737653,0.02512036,0.032234948,CEP,CEP,7017.9263,6202.3184,-0.791502,1.6131063
6681514703507008896,0.00014447967,0.4323005,0.41020516,0.074542075,0.048575126,0.03423266,T2CEP,RRAB,4456.319,5068.742,3.9026122,5.480426
6889462653313241216,0.00013503355,0.003599255,0.14225268,0.0021091127,0.2750774,0.5768265,RRC,DSCT_SXPHE,7880.883,8080.1787,1.1577134,1.4055209
5934725787537649408,0.00034665078,0.94931483,0.039373923,0.001776665,0.004274594,0.004913369,RRAB,RRAB,4105.91,5019.3794,-1.0,10.541406
5334328048558969728,0.9998171,3.8767034e-06,2.7940176e-05,2.771348e-06,1.1363621e-05,0.00013692398,MIRA_SR,MIRA_SR,-1.0,3476.539,-1.0,85.71884
6028477261385117696,0.00010326432,0.07434948,0.78449756,0.015520805,0.06821008,0.057318825,RRC,RRC,5363.8926,5996.816,-1.0,5.9998016
4658926574208571008,0.0063163936,0.012603467,0.02555417,0.79652685,0.08078404,0.07821513,CEP,CEP,4911.8164,5639.411,0.22148943,8.920542
4688853386610497280,0.0001987655,0.08157278,0.21284749,0.6422294,0.025116099,0.03803551,CEP,CEP,6681.6367,6498.58,1.188642,-0.039019585
5994034578520247168,0.00014787387,0.3522915,0.5276771,0.0354102,0.045687728,0.038785655,RRC,RRC,7290.593,5263.633,0.7053852,4.815297
5248991858731213056,0.00020757898,0.17914924,0.11666965,0.668601,0.016692795,0.018679783,RRAB,CEP,5669.738,6171.704,3.3898933,3.6276145
4658010749726753536,0.0015129866,0.012646235,0.030319564,0.85299754,0.0506119,0.051911697,T2CEP,CEP,5721.587,6164.5522,7.366597,3.8805447
2195316393837966976,2.845326e-05,0.82784015,0.12788928,0.00926585,0.01607962,0.018896654,RRAB,RRAB,6257.668,5688.7515,-1.0,2.5420952
4689027423011709824,0.0021350281,0.026513182,0.08934335,0.5006403,0.14202146,0.23934665,CEP,CEP,6083.628,6689.454,-0.05128002,-0.8715172
6751145400507325568,0.00012743028,0.01569354,0.16333553,0.023903035,0.27890474,0.51803577,DSCT_SXPHE,DSCT_SXPHE,7026.112,7193.587,1.541419,2.060975
4217808345969002112,2.7513632e-05,0.036414586,0.5041678,0.0024982307,0.09787375,0.35901815,RRC,RRC,7978.5425,8075.5156,-1.0,-3.6681924
4549171364984163712,2.2636057e-05,0.015555257,0.40155375,0.0010652426,0.13991469,0.4418884,T2CEP,DSCT_SXPHE,-1.0,7969.6367,-1.0257626,-2.0261502
4193645242220894976,6.1107574e-05,0.04719423,0.6351505,0.00838527,0.10994361,0.19926527,RRC,RRC,6303.4863,7039.6055,2.332028,0.6539407
4657116022180178304,0.0010868631,0.035054203,0.06742142,0.80686474,0.03878867,0.050784133,CEP,CEP,5339.7847,5903.5923,3.8649182,5.039956
6865633045183872256,0.00046135255,0.008284574,0.155952,0.008896476,0.3278285,0.49857712,T2CEP,DSCT_SXPHE,7235.205,7338.079,-1.0845952,2.9501922
5882464591112484352,0.999749,2.157868e-06,1.3650313e-05,4.264393e-06,1.212264e-05,0.00021886309,MIRA_SR,MIRA_SR,-1.0,3553.0024,-1.0,90.65384
4761662771710849024,2.8292417e-05,0.19303706,0.642539,0.019193405,0.046157397,0.09904483,RRAB,RRC,-1.0,7318.365,-1.0,0.1430111
1837452640641401600,0.99984014,3.099761e-06,2.8708033e-05,1.9658683e-06,5.6249132e-06,0.000120473145,MIRA_SR,MIRA_SR,-1.0,3108.1182,-1.0,90.983284
2009583689919230592,0.0013112788,0.84056574,0.061695423,0.03952058,0.02487773,0.03202932,RRC,RRAB,-1.0,5158.282,-1.0,11.672276
4519477507315069568,0.00043185358,0.17077358,0.6254527,0.08972169,0.060213365,0.05340686,RRC,RRC,7192.5996,5659.1997,3.2038229,7.0028925
6028240140452869632,0.9974316,0.00022174975,0.0006665298,2.5355464e-05,0.00020173108,0.0014530733,MIRA_SR,MIRA_SR,3066.2788,4043.029,-1.0,58.02208
4332534481586468480,0.00024000261,0.17507748,0.70804864,0.028188532,0.051195007,0.037250336,RRC,RRC,7151.6025,5236.329,2.7940211,8.895557
5063012387464461184,0.0002943251,0.58300084,0.12605877,0.00076190947,0.10989231,0.17999189,RRAB,RRAB,6720.634,6658.009,-1.0,0.70808077
5930960853552638720,5.6851495e-06,0.95760953,0.029847503,0.0010270043,0.005512746,0.0059974785,RRAB,RRAB,4618.2544,5959.376,2.2817006,2.9598756
4550328390514724096,0.0003098281,0.6717285,0.1397264,0.0031513243,0.07930922,0.10577477,RRAB,RRAB,5993.687,6160.427,1.5617161,2.4169965
1748938583039836288,0.0261311,0.22744213,0.4445389,0.04809528,0.101873435,0.1519192,T2CEP,RRC,4049.8984,4584.5225,65.31779,20.348072
5937496625540528128,0.9999192,8.2767195e-07,9.471391e-06,8.855623e-07,4.1311914e-06,6.5469445e-05,MIRA_SR,MIRA_SR,-1.0,3303.8723,-1.0,90.04488
6028152905500580224,0.99946517,5.7804536e-06,3.738038e-05,1.1286105e-05,3.4813285e-05,0.00044563258,MIRA_SR,MIRA_SR,-1.0,3695.3772,-1.0,83.1125
4923926807952371840,1.6213078e-06,0.1676316,0.6986139,0.0091705,0.027729219,0.09685321,DSCT_SXPHE,RRC,7608.5693,7506.5664,-1.0,-0.6743336
4657224972709116032,0.00040933012,0.032699093,0.060330722,0.854064,0.025236875,0.027259888,CEP,CEP,5237.6533,5754.349,-1.0,3.0285883
2526689819554107904,0.98001915,0.0051381853,0.0015138123,0.0039055678,0.00812177,0.0013015618,MIRA_SR,MIRA_SR,3830.0144,3233.376,-1.0,52.95361
4690570793715134592,1.6585782e-05,0.22108625,0.49273968,0.2304316,0.020153714,0.035572134,CEP,RRC,7095.5127,6836.2783,1.1722116,1.9039588
3027132189042054400,0.00017780255,0.085205816,0.7783666,0.03974844,0.046878356,0.049622964,DSCT_SXPHE,RRC,4640.3135,5475.197,34.68885,9.403418
5969136137767886208,0.9993393,1.2116506e-05,8.485399e-05,1.5109074e-05,4.4342953e-05,0.000504281,MIRA_SR,MIRA_SR,-1.0,3820.7734,-1.0,83.510864
2022249892072805248,0.00011908934,0.9440493,0.02433238,0.0025073772,0.016815692,0.012176125,RRAB,RRAB,5536.72,5132.5474,1.0243349,7.9826736
385216514429164544,7.6851165e-06,0.026981438,0.6014968,0.0008444617,0.1128657,0.25780395,T2CEP,RRC,7111.7275,7026.709,-0.94660616,-2.3585563
1711532652001995264,0.061050713,0.20292704,0.14088884,0.2404806,0.1416815,0.21297133,T2CEP,CEP,4129.8228,4486.4614,46.02038,20.966991
170094865432757760,4.324663e-05,0.9033216,0.04618393,0.0012659268,0.017896306,0.03128894,RRAB,RRAB,6174.674,5893.23,1.4582996,1.3162313
6571880711179357312,2.5105897e-05,0.0699361,0.57453835,0.003992396,0.1017858,0.24972224,RRC,RRC,6937.374,7592.982,-1.0,-1.7194009
1662466636374585472,0.00015216216,0.21349688,0.3962249,0.28488976,0.035755537,0.06948072,RRC,RRC,-1.0,7150.4253,-1.0,-0.026310444
5410858936917550464,0.99999,3.821049e-06,2.0667262e-06,4.0891216e-08,2.1549658e-06,1.8643683e-06,MIRA_SR,MIRA_SR,-1.0,3750.5417,-1.0,63.944134
1421134519957092224,0.0008211397,0.02301304,0.094066106,0.62612945,0.10491275,0.1510576,T2CEP,CEP,7492.0537,7122.6074,0.75887346,-1.4808469
4652076513674939648,5.6863304e-05,0.28849837,0.52101743,0.06925403,0.03986507,0.0813082,RRAB,RRC,-1.0,7248.7603,-1.0,0.2791214
5989017472629853184,9.700252e-06,0.7974863,0.14661416,0.009715501,0.021814829,0.024359478,RRAB,RRAB,5264.29,6188.5176,2.4731388,1.2545199
6460420090734660992,1.2127094e-05,0.8199726,0.12552413,0.0045493986,0.019813573,0.030128166,RRAB,RRAB,6432.8633,6728.3447,-1.0,0.92782545
6100322065481152512,0.9998604,6.8937943e-06,1.8692126e-06,3.983881e-05,4.4572356e-05,4.636056e-05,MIRA_SR,MIRA_SR,3895.8396,3342.7117,-1.0,87.01171
4651719275484975488,0.9570848,0.00026266533,0.0006288011,0.004415507,0.004097644,0.033510596,MIRA_SR,MIRA_SR,3927.6724,3823.187,78.89925,41.275444
5597624112320732800,0.0003612107,0.5179076,0.36683422,0.033718556,0.04070851,0.04046985,DSCT_SXPHE,RRAB,4200.721,5117.923,40.080803,9.868213
3999993924272794240,1.6499302e-05,0.10838592,0.6010886,0.0022570828,0.08396752,0.20428437,RRAB,RRC,6800.128,7344.536,1.4631319,-1.8036084
4689058381139732352,0.00015872238,0.14982477,0.12279248,0.6875017,0.018092591,0.02162972,CEP,CEP,5497.038,6199.6025,2.5939527,0.19312954
