Prob_RRC,Prob_MIRA_SR,Prob_RRAB,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
6487852875782750336,0.31841484,0.061330583,0.49166113,0.00700752,0.039253652,0.08233232,RRAB,RRAB,6295.535,6013.63,7.330998,1.1853623
5258685526894742656,0.16964887,0.060355496,0.46333438,0.20815736,0.046294108,0.052209724,T2CEP,RRAB,4310.5654,4740.667,4.369564,13.16848
5813434502274036096,0.3294871,0.0041653262,0.09751332,0.012701216,0.17826825,0.3778648,DSCT_SXPHE,DSCT_SXPHE,7736.7144,7459.7046,2.2384596,3.1953967
553423338002384000,0.56827855,0.012309475,0.14696054,0.04158736,0.04351901,0.18734504,DSCT_SXPHE,RRC,7694.786,7507.5317,1.6425233,-3.601018
4651880972399570176,0.30862993,0.03883013,0.48950574,0.055317894,0.036391202,0.07132502,RRAB,RRAB,-1.0,6160.006,-1.0,-0.35857058
4687638941649851520,0.23217635,0.04220055,0.5098432,0.0109108705,0.04036109,0.16450797,DSCT_SXPHE,RRAB,-1.0,7068.552,-1.0,-0.70374155
4663937284881923840,0.4625115,0.02666286,0.34335238,0.040011566,0.049178883,0.07828287,CEP,RRC,6068.998,6615.701,1.9288063,2.7212276
5353781703469183232,0.14670315,0.85096115,0.00032734885,0.0003027075,0.0004737077,0.0012319193,MIRA_SR,MIRA_SR,-1.0,3345.5525,-1.0,96.03999
4650394089074151168,0.24011883,0.023409868,0.21429302,0.3997671,0.04401678,0.07839445,CEP,CEP,5785.5464,6279.048,2.8380475,2.6247773
5278244258204713856,0.49252325,0.014149865,0.22690496,0.14036718,0.028932102,0.09712263,RRC,RRC,7690.793,7338.287,-1.0,-1.2234783
679275985834424448,0.43446064,0.03547408,0.40228826,0.0027238694,0.037179768,0.08787342,RRC,RRC,7478.2607,7182.033,2.0450034,-1.5765905
506581226385580288,0.44780838,0.016176585,0.2596549,0.04788216,0.14974828,0.07872976,CEP,RRC,4185.7783,4849.2803,46.87093,6.3323
4641582671595803648,0.41839305,0.015707603,0.30274457,0.1355035,0.03397231,0.09367898,RRC,RRC,-1.0,6496.7783,-1.0,-1.3198891
4629197188506594304,0.19192505,0.35875693,0.12090149,0.21335703,0.05617531,0.058884166,MIRA_SR,MIRA_SR,3722.7292,3518.4348,13.22509,18.321157
549485613204009984,0.16426308,0.73701,0.013410997,0.016720856,0.024859807,0.043735202,MIRA_SR,MIRA_SR,3742.7322,3672.6184,84.0394,56.195244
4688976467530684800,0.23364647,0.026708987,0.29846793,0.34693256,0.03604001,0.0582041,CEP,CEP,5622.325,6189.6147,2.6995792,4.869261
4659387407010260096,0.16668883,0.14120926,0.5447269,0.04594386,0.04243783,0.058993258,T2CEP,RRAB,5139.1504,4667.832,2.6705303,9.208756
5871226757619203712,0.1500501,0.8491668,0.00012133268,8.278157e-05,0.00017825636,0.00040076274,MIRA_SR,MIRA_SR,-1.0,3175.0483,-1.0,99.26451
6427086127995802496,0.039750252,0.08250374,0.82579947,0.0022255487,0.01705981,0.032661255,RRAB,RRAB,6152.42,5883.9717,1.6276622,4.3838844
5940277908858476672,0.06315981,0.3312828,0.5679025,0.002878731,0.01800105,0.016775087,RRC,RRAB,-1.0,4264.755,-1.0,23.959557
5344365971232008960,0.31014898,0.05403902,0.23079573,0.07856074,0.18710421,0.13935131,T2CEP,RRC,4230.036,4688.6973,8.716566,33.861435
4688865859229136128,0.3138779,0.039836332,0.5279117,0.03511728,0.039468903,0.043787833,CEP,RRAB,-1.0,6316.3623,-1.0,3.2693603
4655216306593706368,0.31566563,0.01655917,0.23853974,0.30229324,0.046818085,0.08012417,CEP,RRC,5913.328,6324.9404,2.3161297,4.8603864
4685857462278718080,0.36520544,0.045718294,0.3676118,0.12122365,0.03964839,0.060592353,CEP,RRAB,5207.2837,5885.401,3.7589087,4.9476585
5316727096461237760,0.41712752,0.025974479,0.23971023,0.15595603,0.060253937,0.10097776,RRC,RRC,6971.022,6355.3096,1.6218524,3.643932
6033180731577953536,0.029053543,0.079419084,0.84860206,0.0009340647,0.013742641,0.028248638,RRAB,RRAB,5405.6953,5993.9277,3.5565324,2.223556
4687200618764354304,0.44969255,0.01693338,0.23389238,0.15517995,0.0510211,0.09328057,CEP,RRC,6227.292,6484.384,3.4684162,3.9882545
5366840710446823040,0.16712353,0.8100212,0.0034988776,0.0035632688,0.0062485007,0.009544642,MIRA_SR,MIRA_SR,3444.045,3529.826,54.650337,85.49974
2137011216363032832,0.36041498,0.012801531,0.1986952,0.26630458,0.05458223,0.1072014,RRC,RRC,6272.964,6574.0127,3.8199122,3.6724162
690072910844561664,0.048184637,0.08595876,0.7708386,0.0011011981,0.026834594,0.06708214,RRAB,RRAB,6764.7144,6119.066,1.1173635,2.8631406
5266755706022454144,0.1636712,0.6934622,0.029585376,0.030850338,0.025191998,0.05723893,MIRA_SR,MIRA_SR,3885.1118,3610.997,33.922676,41.21138
4628071078144409600,0.17128749,0.26782674,0.26137862,0.14584312,0.06254044,0.091123596,MIRA_SR,MIRA_SR,3484.975,3943.7354,23.921022,29.567366
6649821109043082880,0.41261536,0.049933854,0.42899117,0.0028454838,0.035453998,0.07016015,RRAB,RRAB,6526.7803,6367.427,1.6305671,-1.7841959
6418862953550423296,0.117229566,0.073954895,0.6947533,0.0056523564,0.043217603,0.06519234,RRAB,RRAB,6089.5273,6155.75,1.4388423,3.1598258
4663875476024727680,0.08854743,0.0071822805,0.08551225,0.7219216,0.032720212,0.06411618,CEP,CEP,5784.049,6489.6475,4.080387,6.056056
1852036837738695296,0.120251544,0.8764357,0.00023245312,0.00074191665,0.00041693702,0.0019214345,MIRA_SR,MIRA_SR,-1.0,3234.795,-1.0,61.955166
1287033305830564736,0.61781746,0.012943188,0.1797507,0.0012329151,0.06521448,0.123041265,DSCT_SXPHE,RRC,-1.0,6974.0874,1.1899872,-1.4989061
5930808395019641856,0.13971508,0.8117031,0.023174584,0.0057013086,0.011069322,0.008636616,MIRA_SR,MIRA_SR,3675.4922,3557.8184,-1.0,76.95882
1994199087007670784,0.15598893,0.8279688,0.0024016895,0.0023627754,0.0043236124,0.0069542197,MIRA_SR,MIRA_SR,-1.0,3539.2803,99.594986,86.9727
5881241487458304128,0.16079257,0.8347358,0.0009398998,0.0005587284,0.0011115208,0.0018614472,MIRA_SR,MIRA_SR,-1.0,3370.9705,94.91737,86.47052
5279663109241584512,0.3329629,0.023763934,0.39042825,0.15919569,0.032179147,0.06147005,RRAB,RRAB,6273.214,6072.237,1.076695,0.9254513
4684009247603850496,0.34503084,0.033815093,0.42156833,0.024541263,0.032113362,0.14293106,RRAB,RRAB,-1.0,7022.7295,-1.0,0.16215801
5931944774648582400,0.15171078,0.8456538,0.00047960374,0.0003461309,0.0006753359,0.0011343546,MIRA_SR,MIRA_SR,-1.0,3398.0293,-1.0,93.74286
4652113381701446272,0.21815723,0.028607462,0.24257268,0.40089858,0.04385711,0.0659069,CEP,CEP,5322.8364,5800.5664,4.531619,4.4465146
4657936498397878016,0.15260552,0.012619018,0.17770036,0.53737354,0.048981167,0.07072038,CEP,CEP,5192.8086,5806.0566,3.2001948,5.1536813
2256739953788809600,0.14654297,0.10903387,0.5137062,0.015533213,0.07465486,0.14052883,RRAB,RRAB,6176.379,6631.4204,2.4739637,2.6336408
6475650594522302336,0.5295077,0.006032232,0.080647215,0.0055209887,0.06857145,0.30972046,DSCT_SXPHE,RRC,7441.2188,8121.358,-1.0,0.2517872
4664913964741248256,0.20966728,0.5738028,0.011776953,0.12169813,0.030919941,0.05213486,MIRA_SR,MIRA_SR,4059.9229,3615.4631,26.270138,32.8612
1714030776779994496,0.30016887,0.029576287,0.41071156,0.16422854,0.025849143,0.06946555,RRAB,RRAB,6758.3853,6522.1094,1.2703567,1.4379163
6649023310275448704,0.515379,0.0142866755,0.26006922,0.011150404,0.079252176,0.11986249,RRAB,RRC,5662.6367,6562.251,5.889187,3.1579964
4656914910277635712,0.37786144,0.02772353,0.39602098,0.0989675,0.025709711,0.0737168,DSCT_SXPHE,RRAB,-1.0,6747.957,-1.0,1.3652601
2760690147623389184,0.07687897,0.082532026,0.6702712,0.0008578387,0.04132768,0.1281322,RRC,RRAB,-1.0,6689.842,-1.0,0.27584648
3095810227933700480,0.3313209,0.04480824,0.47207013,0.0029108757,0.047145084,0.101744734,RRAB,RRAB,6942.0713,6588.933,-1.0,0.061053276
4131301249292689024,0.3879155,0.10741095,0.3306859,0.009701439,0.11772228,0.04656392,RRC,RRC,4226.7085,4600.622,6.374309,12.606656
4654060925979687040,0.37201262,0.022608222,0.28827888,0.18115422,0.051429927,0.084516056,RRAB,RRC,-1.0,6484.039,-1.0,4.4943275
2033288782662660992,0.16312061,0.83184874,0.0015847988,0.00048820596,0.00067943934,0.002278234,MIRA_SR,MIRA_SR,-1.0,3520.2246,-1.0,70.93557
4687467112910568960,0.35235432,0.032224644,0.20682305,0.156592,0.09804466,0.1539613,CEP,RRC,5713.17,6058.3213,1.6334724,5.81463
6057061643082655232,0.12636931,0.77687,0.05515254,0.009171706,0.021784676,0.01065181,MIRA_SR,MIRA_SR,-1.0,3712.9304,-1.0,50.998566
5812459166728258944,0.17671226,0.050107997,0.64161915,0.0021048244,0.046297014,0.08315874,RRAB,RRAB,6244.263,6492.471,2.1699147,1.4257979
4377981351612360832,0.50565785,0.011697638,0.27005017,0.0103261955,0.08877559,0.11349258,RRC,RRC,6957.046,6633.915,1.049582,2.7988977
4593563150523134976,0.6165025,0.008927597,0.13900349,0.015724318,0.03871466,0.18112735,DSCT_SXPHE,RRC,7229.58,7526.458,-1.0,-2.4826107
5969292955566944000,0.15426016,0.058608435,0.7356888,0.005835071,0.026370525,0.01923696,RRC,RRAB,6967.029,5328.4995,2.4855833,2.700378
4556575751166887296,0.055820234,0.07270273,0.827169,0.0014863362,0.015909472,0.026912276,RRAB,RRAB,6608.6406,6016.1865,4.346672,-1.7892761
4658065789857256576,0.17535785,0.39384386,0.32832843,0.041554533,0.033781126,0.027134256,MIRA_SR,MIRA_SR,3714.6992,3853.1934,29.545925,25.754229
4237364057922996992,0.5588601,0.036990713,0.27681783,0.0031544203,0.052539933,0.07163704,RRAB,RRC,5518.0693,6225.9766,3.0065331,2.7617116
4658246045239363328,0.20874934,0.03171897,0.21464425,0.4028104,0.060915466,0.081161514,CEP,CEP,5239.8784,5609.6943,-1.0,6.041838
1129975727729802112,0.53815424,0.023008846,0.20450719,0.021080729,0.054921288,0.15832764,DSCT_SXPHE,RRC,-1.0,7639.498,-1.0,1.4269986
6035074361130886912,0.42834687,0.022082524,0.39065877,0.027234498,0.067712374,0.063964985,RRC,RRC,6721.448,6115.502,1.4688601,6.8752437
6679775168736810368,0.060832385,0.084954426,0.70560896,0.00077814533,0.044436537,0.10338957,RRAB,RRAB,6885.169,6361.5137,-1.0,3.0326917
4685792625426268032,0.12808949,0.021043831,0.29100034,0.48981723,0.032793224,0.03725601,T2CEP,CEP,4982.198,5344.5254,14.793749,6.3470974
6581201103744766464,0.5308693,0.0084197065,0.15677887,0.009158779,0.085504144,0.20926917,RRC,RRC,6733.4277,7315.5527,0.9459734,2.3416243
2018188884545176832,0.06926218,0.3363504,0.5393908,0.0045841374,0.02773938,0.022673065,RRAB,RRAB,-1.0,4385.069,-1.0,28.37142
4381110256762909696,0.5081382,0.015815064,0.30269983,0.016081037,0.06599578,0.09127021,RRC,RRC,6126.005,6680.1904,3.878979,2.917542
1835361193416284288,0.37851048,0.040089916,0.18801136,0.041336987,0.17686382,0.1751875,RRC,RRC,5314.517,5622.1704,2.3384004,13.6506
4655219845649548288,0.19176231,0.009572478,0.11058571,0.35952455,0.11076829,0.21778667,CEP,CEP,6093.8535,6391.408,1.818419,4.162306
5924253484652372096,0.48462304,0.020988883,0.29838172,0.012784596,0.0699228,0.113298886,RRC,RRC,5464.5947,6119.728,3.7908628,5.077915
6026658321178885376,0.47084177,0.018980669,0.33494478,0.029284563,0.09248086,0.05346734,RRC,RRC,4841.988,5145.0864,5.499927,6.4304914
4655006643436206976,0.26148626,0.022638958,0.281044,0.34037912,0.040563483,0.053888164,CEP,CEP,5202.752,5857.1875,4.5287137,3.182018
5827635382183802880,0.12897697,0.8634101,0.0010224613,0.0010039912,0.00216271,0.0034237113,MIRA_SR,MIRA_SR,3471.004,3727.2083,-1.0,84.89226
6692180172457161856,0.5316503,0.010716367,0.17534715,0.009405927,0.08441986,0.1884604,RRC,RRC,6732.4297,7163.0117,1.9007254,2.1664972
4509910347384658688,0.50132644,0.028778743,0.26395303,0.021834614,0.058513194,0.1255939,RRC,RRC,5705.758,6518.508,3.2728179,-0.42204094
6066975763296424704,0.29258668,0.038985696,0.55574894,0.011079913,0.04486414,0.056734577,RRC,RRAB,7239.5635,5938.3965,0.91886044,2.9301991
5864292889346820992,0.13096042,0.86786366,0.00015663597,0.0001464494,0.00029346682,0.0005793432,MIRA_SR,MIRA_SR,-1.0,3505.489,-1.0,94.43948
5867845273972774400,0.21486618,0.3751746,0.34866256,0.022757225,0.02342833,0.015111147,RRC,MIRA_SR,4904.551,4444.9424,2.7286286,21.375
4448104354939849216,0.29689425,0.06032969,0.303159,0.0027162519,0.068343006,0.26855785,RRC,RRAB,7462.1836,7339.666,-1.0,-0.57961893
5284223990856414080,0.32140803,0.05614547,0.4388565,0.006689775,0.045824096,0.13107611,DSCT_SXPHE,RRAB,-1.0,6617.958,-1.0,1.8176436
4659549752475309312,0.18511674,0.48784056,0.06483336,0.13149957,0.053868223,0.076841526,MIRA_SR,MIRA_SR,3825.8752,3974.5547,19.624638,27.72372
5723933598625876352,0.08963491,0.075685166,0.7370508,0.0011833826,0.026467359,0.06997839,RRAB,RRAB,6544.75,6209.963,1.5550389,0.7120385
4660321270362630272,0.20047718,0.52839667,0.029016828,0.18317293,0.03461026,0.024326133,MIRA_SR,MIRA_SR,4019.1577,3609.5107,24.951303,22.819445
507007355862359680,0.15049756,0.8387724,0.0007610557,0.0008573283,0.0017056806,0.00740591,MIRA_SR,MIRA_SR,-1.0,3268.441,-1.0,85.354965
1848240705122232704,0.4955787,0.009112448,0.13509883,0.0035596606,0.089638956,0.26701146,RRC,RRC,7207.285,7255.4385,3.4335573,1.9663262
5528256542187046144,0.1542501,0.84295404,0.0018912189,1.4555431e-05,0.00031809259,0.00057200884,MIRA_SR,MIRA_SR,-1.0,3930.3865,-1.0,60.918182
5951197154533843200,0.2689325,0.051977754,0.5825909,0.018933896,0.043367513,0.0341976,RRC,RRAB,4427.0327,5408.465,3.8392782,6.3275094
5834372223021216640,0.13152285,0.8677508,9.181511e-05,8.361352e-05,0.00017039778,0.00038042953,MIRA_SR,MIRA_SR,-1.0,3451.2188,-1.0,97.05025
4652110151884716928,0.1742291,0.73816884,0.03750335,0.019809315,0.01342511,0.016864317,MIRA_SR,MIRA_SR,3471.062,3339.2288,17.601843,32.545486
6433646059186853888,0.06741353,0.07509088,0.77447706,0.0012563578,0.02332437,0.058437806,RRAB,RRAB,6493.504,6214.3457,5.1658607,1.9222522
4688964883962361344,0.46832037,0.015831474,0.20620334,0.14825764,0.05434281,0.10704439,CEP,RRC,6374.1807,6597.81,2.760583,5.922372
5234377283309102976,0.16901194,0.82797915,0.00062809285,0.0004136251,0.00054000574,0.0014271754,MIRA_SR,MIRA_SR,-1.0,3274.68,-1.0,76.79564
3549303218990823296,0.14248458,0.075243354,0.6420741,0.0039383546,0.0501395,0.08612008,RRAB,RRAB,6325.624,6393.9014,2.2531896,1.7979302
4655386249835488384,0.19179106,0.013920509,0.2084162,0.47349223,0.045315307,0.067064725,CEP,CEP,5293.553,5810.347,6.059609,5.765994
6019922785971080576,0.31632426,0.07053402,0.53284013,0.012285152,0.042997196,0.025019197,RRC,RRAB,6792.327,4836.0728,4.532587,7.7692842
6260821037660939904,0.28782478,0.03738216,0.425638,0.0017477679,0.07006844,0.17733884,RRC,RRAB,-1.0,6934.497,-1.0,0.42831516
6035175589229060224,0.18408386,0.78281486,0.004761361,0.005304967,0.009208757,0.013826208,MIRA_SR,MIRA_SR,-1.0,3615.7466,73.55359,72.00778
5930955665238568192,0.13512734,0.8631538,0.00027405788,0.00022971226,0.0005644364,0.00065069535,MIRA_SR,MIRA_SR,-1.0,3253.328,-1.0,89.55345
4660534609957289216,0.05367225,0.0031013736,0.052241683,0.8361771,0.025513053,0.029294549,CEP,CEP,5573.334,5805.348,-1.0,-1.2107544
4497607980500941056,0.1673448,0.07196918,0.6849297,0.0035872571,0.0325019,0.039667103,RRAB,RRAB,5261.4414,6024.5674,2.3180661,-2.378933
1864250762664366848,0.15183185,0.8449031,0.0003998417,0.0002868751,0.0004722769,0.0021060363,MIRA_SR,MIRA_SR,-1.0,2447.0015,-1.0,85.59956
4656994045079379072,0.21953554,0.52970135,0.055284362,0.1280154,0.032517873,0.034945473,MIRA_SR,MIRA_SR,3366.178,3639.35,19.302193,21.681417
6666175206333759488,0.09726549,0.06942619,0.6961136,0.001237019,0.03861822,0.09733948,RRAB,RRAB,6504.8184,6268.9424,-1.0,1.5905633
4659566283796516736,0.18746443,0.05697555,0.57542694,0.009104089,0.04224386,0.12878513,RRC,RRAB,-1.0,6968.1523,-1.0,1.685329
5987827388740475904,0.17511997,0.8166364,0.0011373068,0.0007809982,0.0014216152,0.0049037915,MIRA_SR,MIRA_SR,-1.0,2966.3914,-1.0,82.41887
4654785332356066176,0.17311692,0.7891475,0.012738551,0.012449083,0.0059764227,0.0065715397,MIRA_SR,MIRA_SR,-1.0,3393.8274,-1.0,35.788673
6068896408252274816,0.44655553,0.05939136,0.31382516,0.012879749,0.08498812,0.08236015,RRC,RRC,4851.641,5658.382,2.8477306,6.07033
4685674599721928192,0.27057487,0.011939787,0.18385844,0.3642524,0.06659021,0.10278434,CEP,CEP,5365.394,5926.958,7.6805573,7.6778564
5991624139828116224,0.20988996,0.73657686,0.01920024,0.0072418903,0.012746287,0.014344728,MIRA_SR,MIRA_SR,3461.868,3736.3896,92.331024,65.62286
4685703187027177728,0.35961017,0.018879184,0.22768714,0.24297486,0.04587784,0.10497074,CEP,RRC,6602.4014,6527.131,2.864192,1.6064019
1865448233900261248,0.0486688,0.08133492,0.7701568,0.00056878256,0.02890264,0.07036806,RRC,RRAB,-1.0,6325.69,-1.0,0.83555365
4651746454039939968,0.17651254,0.6460086,0.052720636,0.06547301,0.027719706,0.031565547,MIRA_SR,MIRA_SR,3771.4558,3475.29,22.992414,23.806023
4655359139998994432,0.23741354,0.012792402,0.20595132,0.40932974,0.056476757,0.078036256,CEP,CEP,5214.5913,5686.796,3.1682408,6.9606895
219191461227794048,0.3667097,0.09411447,0.29043588,0.027844025,0.13946193,0.08143398,T2CEP,RRC,4673.945,4870.8057,1.0311847,17.53061
2046918603676550784,0.15440096,0.80189794,0.012999439,0.010351276,0.0073787235,0.012971649,MIRA_SR,MIRA_SR,-1.0,3747.2854,-1.0,47.29868
4651503595077295744,0.32855964,0.025048845,0.3018535,0.22330719,0.040359113,0.08087168,CEP,RRC,5734.883,6278.969,3.6097891,2.468317
1516407271223464448,0.15210848,0.069502085,0.70627254,8.311446e-05,0.02130707,0.05072673,DSCT_SXPHE,RRAB,-1.0,6481.8164,-1.0,-7.7115393
6154113988236461568,0.51283836,0.016121235,0.1866156,0.0044871466,0.070358135,0.20957944,RRC,RRC,6872.6895,7184.484,2.691833,1.1603279
6635597032052604928,0.28092355,0.04767604,0.4757866,0.0016051772,0.05073415,0.14327444,DSCT_SXPHE,RRAB,7293.4717,6785.214,1.088315,0.63750315
2221479066861091840,0.5674949,0.004900629,0.062137876,0.013998464,0.055735793,0.2957323,DSCT_SXPHE,RRC,-1.0,8186.8667,-1.0,0.4094839
206878167946333952,0.15380424,0.84231555,0.00080937427,0.00056885934,0.0010733445,0.0014286625,MIRA_SR,MIRA_SR,-1.0,3621.157,-1.0,94.70601
5380264987208113152,0.40238288,0.005103082,0.105829425,0.019095479,0.14408034,0.32350874,DSCT_SXPHE,RRC,6930.092,7545.7,-1.0,1.9543614
3571657458614837888,0.5151957,0.0067854337,0.12047599,0.005749381,0.089272454,0.262521,RRC,RRC,7687.465,7445.663,3.0133114,1.9774485
5027946728269319936,0.3141649,0.0022665237,0.045762837,0.009198397,0.12893009,0.49967727,RRC,DSCT_SXPHE,-1.0,8131.152,1.8406901,3.3769531
434073313610028416,0.23332964,0.6941395,0.015459428,0.011722308,0.020304913,0.025044197,MIRA_SR,MIRA_SR,3399.481,3620.5798,-1.0,69.96838
4651515934519336192,0.28555086,0.04959415,0.53194255,0.035465587,0.024474982,0.07297181,RRAB,RRAB,-1.0,6444.452,-1.0,4.763859
5833387374186309888,0.19878253,0.07202565,0.5945808,0.031903487,0.057881262,0.044826284,T2CEP,RRAB,3875.3083,4655.5225,28.884571,24.095583
4638027602612214656,0.18319796,0.055447306,0.58585423,0.008114914,0.039368194,0.12801741,RRAB,RRAB,-1.0,7154.8506,-1.0,3.7993388
2911589223661869056,0.16676028,0.0023557036,0.04160688,0.03069036,0.18873088,0.56985587,DSCT_SXPHE,DSCT_SXPHE,7415.5127,7579.962,2.7005477,4.6692495
4658927428877300096,0.23458166,0.071761064,0.56572443,0.011356519,0.037956648,0.07861967,RRAB,RRAB,-1.0,6464.093,-1.0,2.0729384
6386127052119368192,0.29670587,0.04123398,0.5273122,0.051292446,0.023404855,0.060050655,RRAB,RRAB,-1.0,6232.4717,-1.0,1.403213
5912299529821683968,0.03622266,0.079863735,0.82008237,0.0006524438,0.020504484,0.04267427,RRAB,RRAB,6979.757,6184.682,5.7177963,2.3784347
4685882922850017280,0.4563597,0.028114432,0.29727244,0.06429437,0.054219704,0.099739365,CEP,RRC,6368.2373,6619.3525,3.743416,4.1584816
5434321823554180096,0.15212677,0.801814,0.004171714,0.0077084363,0.0124165,0.021762488,MIRA_SR,MIRA_SR,3738.7766,3646.7554,59.375626,65.53729
4660341508230394240,0.39304113,0.027184412,0.5087248,0.013135071,0.015190375,0.04272422,RRC,RRAB,-1.0,7800.4863,-1.0,-1.5752602
2062184055627531776,0.18523002,0.8139487,0.00026508578,3.1914533e-05,0.00010075357,0.00042349214,MIRA_SR,MIRA_SR,-1.0,2928.5085,-1.0,83.951065
4661522207590950656,0.11787483,0.0070528793,0.07282377,0.5416554,0.08748548,0.17310761,CEP,CEP,5738.1274,6202.8975,3.1972902,4.3377953
4435166539054661248,0.28904927,0.0032780815,0.077332996,0.016184483,0.1770752,0.43708006,DSCT_SXPHE,DSCT_SXPHE,7394.299,7492.9893,-1.0,1.4542718
4650041622572245504,0.388044,0.037157223,0.38392305,0.05176121,0.030826503,0.108288035,RRC,RRC,-1.0,6195.346,-1.0,0.074389935
4988649667296353408,0.5773252,0.011533215,0.19025429,0.0016292547,0.08495927,0.13429874,RRC,RRC,7554.0264,6551.861,1.1425395,-4.8546667
5242728490740579712,0.14379604,0.028814305,0.20898966,0.47611368,0.0594836,0.08280265,T2CEP,CEP,4388.765,4634.411,11.104206,12.903885
4532250392129458816,0.17353807,0.7450098,0.0038360457,0.010107232,0.018342385,0.049166415,MIRA_SR,MIRA_SR,3446.1562,3998.6133,82.199615,69.43869
5582578047297405824,0.5162564,0.02015127,0.18939506,0.07241897,0.05144194,0.15033637,RRC,RRC,-1.0,7195.543,-1.0,3.3302112
5812861931578946176,0.11265795,0.075668134,0.7224066,0.0055062664,0.033709295,0.050051775,RRAB,RRAB,5328.976,6133.498,-1.0,3.5713382
1639464440805595264,0.20797543,0.0818388,0.5958616,0.012731565,0.03324268,0.06834992,RRAB,RRAB,6796.3203,6363.4014,1.7951794,1.5451946
4320604406816048896,0.19467673,0.7856795,0.0072595663,0.0017287991,0.0036242502,0.007031071,MIRA_SR,MIRA_SR,-1.0,3189.3398,-1.0,70.655365
4299225777562650496,0.11559293,0.8837054,7.5216405e-05,9.697166e-05,0.00013006646,0.00039935045,MIRA_SR,MIRA_SR,-1.0,3363.757,-1.0,92.80614
2036206955235717632,0.20890202,0.544627,0.029284006,0.06335997,0.07517216,0.07865478,MIRA_SR,MIRA_SR,4007.6125,3910.7375,27.818,58.55872
5970882230942966400,0.07213893,0.1314008,0.7386885,0.009996671,0.021922823,0.02585228,RRAB,RRAB,-1.0,4878.9204,-1.0,14.074075
4687252261465427968,0.1951714,0.074321434,0.5816965,0.054416347,0.037121683,0.05727259,CEP,RRAB,6152.087,6323.0127,3.6853173,5.7714453
5859119760248045312,0.27169842,0.10860164,0.17321195,0.080642484,0.18543084,0.18041463,T2CEP,RRC,3903.5,4298.7363,90.74979,45.71302
2039470030874884864,0.0752713,0.09539159,0.7195255,0.009802873,0.03914934,0.060859323,RRAB,RRAB,6269.2207,5790.866,0.9333854,6.5686216
6793442990053402496,0.51864386,0.011543261,0.12355232,0.0023558503,0.07001891,0.27388582,RRC,RRC,7598.9497,7476.7896,1.0795994,1.217906
4570640875703626496,0.51119065,0.017066697,0.3152476,0.010756186,0.0602825,0.08545637,RRAB,RRC,6148.427,6483.023,2.8835583,2.8070045
4660268012763427840,0.04063637,0.0030366958,0.04211614,0.8526905,0.030250194,0.03127011,CEP,CEP,5311.3564,5438.9062,8.58883,0.20426512
6442472865513154944,0.43973678,0.023746952,0.24100491,0.0027475331,0.07419268,0.21857111,DSCT_SXPHE,RRC,-1.0,7208.1724,-1.0,0.49931192
4655492180910585088,0.2525523,0.017700873,0.2559745,0.37776738,0.038131125,0.057873823,CEP,CEP,5621.859,5725.0063,3.1420963,1.6885972
5877435562381628416,0.11023773,0.8889582,0.00019484873,6.439594e-05,0.00031528808,0.00022949751,MIRA_SR,MIRA_SR,-1.0,3262.5024,-1.0,73.622284
5601262185831760000,0.18279372,0.7764781,0.00567782,0.008296342,0.0097783,0.016975665,MIRA_SR,MIRA_SR,3543.4055,2986.0784,-1.0,67.20702
4661894053005481344,0.1909385,0.011878723,0.14175636,0.5471383,0.039869238,0.06841889,CEP,CEP,6341.0977,6394.2354,2.3781013,2.31818
1747486265617957376,0.041517444,0.08513954,0.80848974,0.0005380877,0.01928821,0.045026984,RRAB,RRAB,6451.908,6155.0244,0.95275116,1.5408936
4651714774358116480,0.18666206,0.51179343,0.086940974,0.06728598,0.05545547,0.09186207,MIRA_SR,MIRA_SR,4180.6597,3852.116,24.742147,33.407764
5859123810303618176,0.10440276,0.8920281,0.00059152767,0.0005025883,0.0015449557,0.00093010056,MIRA_SR,MIRA_SR,-1.0,3470.0435,-1.0,75.99925
1753843676211386752,0.3868036,0.0065062484,0.16316709,0.03070486,0.1767717,0.23604652,RRAB,RRC,6298.171,6549.868,1.1376982,6.1431413
5889202467078169856,0.3217403,0.1278881,0.4065731,0.016635787,0.08085932,0.046303425,RRAB,RRAB,4308.0693,4684.1025,4.611988,15.037968
5864018256337651328,0.097953275,0.9006005,0.00018370389,0.00017640703,0.00027793192,0.00080823706,MIRA_SR,MIRA_SR,-1.0,3405.2886,-1.0,98.230515
2886241318816201088,0.23557198,0.05507431,0.581905,0.013666288,0.049150124,0.0646322,RRC,RRAB,5442.632,6005.136,0.61384344,3.948152
1977491595518374272,0.099926494,0.8986588,0.00014267031,0.0001783476,0.00022870189,0.00086492137,MIRA_SR,MIRA_SR,-1.0,3427.332,-1.0,90.79443
5970537156043510912,0.40610406,0.052634094,0.34321603,0.02608441,0.108703524,0.06325784,RRC,RRC,7036.909,4583.3535,1.3197403,18.384747
4654143934813664384,0.20384854,0.1053743,0.48837265,0.0352818,0.05459702,0.11252577,RRAB,RRAB,-1.0,6926.9194,-1.0,4.105033
4651861829714660224,0.28034368,0.0327506,0.5014862,0.10880826,0.018994262,0.057616934,RRC,RRAB,-1.0,7041.8896,-1.0,2.8904667
