index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
9183,5893698434475926144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5893698434475926144.dat,31,20,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12472,6753741961637420800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6753741961637420800.dat,23,11,12,RRC,7196.0,-1.0,-1.0,1.15818,-1.0,-1.0,0.6920000000000001,-1.0,-1.0,4.9642,-1.0,-1.0,1.61,-1.0,-1.0,4.8501,-1.0,-1.0
21835,4688865691691248896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688865691691248896.dat,27,13,14,CEP,5574.0,5114.0,7191.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8290,2052819240203030016,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2052819240203030016.dat,27,14,13,MIRA_SR,3456.19,3282.0,3706.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21388,4658188080390159744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658188080390159744.dat,22,11,11,CEP,5373.16,5093.0,6466.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6684,4651388352522354688,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651388352522354688.dat,26,14,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11411,5971206891766118656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5971206891766118656.dat,27,14,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11068,5987725404704953088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5987725404704953088.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13903,4239886509402658048,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4239886509402658048.dat,47,24,23,RRC,5034.5576,4949.2734,5206.75,4.23236,-1.0,-1.0,1.577,-1.0,-1.0,4.1792,-1.0,-1.0,1.37,-1.0,-1.0,0.3495,-1.0,-1.0
23921,4685903126379590400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685903126379590400.dat,26,13,13,CEP,7054.25,6668.15,7550.0,4.67374,-1.0,-1.0,1.366,-1.0,-1.0,4.3822,-1.0,-1.0,1.64,-1.0,-1.0,0.6438,-1.0,-1.0
7046,5953621989990564992,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5953621989990564992.dat,23,12,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3685,6447830858691723648,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6447830858691723648.dat,24,13,11,RRAB,6839.0,6467.5,6984.0,10.8551,-1.0,-1.0,2.511,-1.0,-1.0,3.7783,-1.0,-1.0,1.38,-1.0,-1.0,0.0872,-1.0,-1.0
3001,4688938495672649088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688938495672649088.dat,22,11,11,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21121,4690532443936483840,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690532443936483840.dat,31,16,15,CEP,6616.5,6269.0,7045.0,7.6266,-1.0,-1.0,1.774,-1.0,-1.0,4.1468,-1.0,-1.0,1.61,-1.0,-1.0,0.2882,-1.0,-1.0
11962,4241321436489403392,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4241321436489403392.dat,34,17,17,MIRA_SR,3515.005,3285.0,4092.2234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2790,1315181044020028800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1315181044020028800.dat,46,23,23,DSCT_SXPHE,7355.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19972,4662053035530657152,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662053035530657152.dat,78,40,38,CEP,5731.0,5622.1333,5856.5,25.18332,-1.0,-1.0,4.319,-1.0,-1.0,3.2466,-1.0,-1.0,1.2,-1.0,-1.0,0.0149,-1.0,-1.0
11610,1810326108235841920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1810326108235841920.dat,66,26,40,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23668,4690645727989542656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690645727989542656.dat,26,13,13,CEP,5816.5,5325.0,6794.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23547,4661594466121312384,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661594466121312384.dat,24,13,11,CEP,6371.35,6009.3335,6938.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18682,4686609562539697152,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4686609562539697152.dat,32,17,15,T2CEP,5148.6753,5064.3125,5200.0,-1.0,-1.0,-1.0,25.088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24044,4688848232650365312,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688848232650365312.dat,25,13,12,CEP,6963.0,-1.0,-1.0,1.88948,-1.0,-1.0,0.945,-1.0,-1.0,4.6723,-1.0,-1.0,1.53,-1.0,-1.0,1.8155,-1.0,-1.0
17480,5448817651712346624,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5448817651712346624.dat,36,18,18,RRD,7286.75,7145.25,7470.0,-1.0,-1.0,-1.0,5.287999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18796,2032043383944569344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2032043383944569344.dat,29,15,14,T2CEP,4299.25,4168.4062,4396.0,2.9274178,2.365138,3.4896975,3.083966,2.949712,3.2806125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18726,1454784523573570816,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1454784523573570816.dat,41,21,20,T2CEP,4350.8364,3945.75,4972.2954,-1.0,-1.0,-1.0,57.422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16112,4662664875049921920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662664875049921920.dat,42,21,21,RRC,6842.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6744,4760343533852383744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4760343533852383744.dat,26,13,13,RRAB,6495.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
844,2311427531850432768,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2311427531850432768.dat,23,12,11,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15820,5926503433377165696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5926503433377165696.dat,24,12,12,RRC,4929.3335,4809.282999999999,5056.16,-1.0,-1.0,-1.0,6.444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16527,710551113049530624,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/710551113049530624.dat,26,14,12,RRC,7079.2305,6918.3335,7626.6665,3.06561,-1.0,-1.0,1.227,-1.0,-1.0,4.4367,-1.0,-1.0,1.5,-1.0,-1.0,0.8127,-1.0,-1.0
20011,4661962806851474816,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661962806851474816.dat,85,43,42,CEP,5602.486999999999,5237.513,5771.0,22.10958,-1.0,-1.0,3.965,-1.0,-1.0,3.3316,-1.0,-1.0,1.23,-1.0,-1.0,0.0197,-1.0,-1.0
4902,5269476821204376192,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5269476821204376192.dat,24,12,12,RRAB,6451.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5371,4557872796931211264,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4557872796931211264.dat,55,28,27,RRAB,6412.0,-1.0,-1.0,4.88298,-1.0,-1.0,1.791,-1.0,-1.0,4.0426,-1.0,-1.0,1.29,-1.0,-1.0,0.2247,-1.0,-1.0
19272,4655129926202773504,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655129926202773504.dat,26,13,13,CEP,5645.3433,5389.475,6105.3003,-1.0,-1.0,-1.0,5.547999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18384,4651879250208888832,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651879250208888832.dat,25,13,12,T2CEP,5797.0,5501.3276,6333.0,31.63185,-1.0,-1.0,4.497,-1.0,-1.0,3.2495,-1.0,-1.0,1.31,-1.0,-1.0,0.0144,-1.0,-1.0
13640,5891984609413310848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5891984609413310848.dat,27,14,13,RRC,4328.0,4078.9102,4498.2935,13.2446,-1.0,-1.0,1.673,-1.0,-1.0,4.3176,-1.0,-1.0,-1.0,-1.0,-1.0,0.4529999999999999,-1.0,-1.0
7863,5939296526031116032,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5939296526031116032.dat,23,12,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22785,4657894373342927104,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657894373342927104.dat,22,11,11,CEP,5552.0,5333.675,6297.6665,67.37658,-1.0,-1.0,4.016,-1.0,-1.0,3.5380000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,0.0313,-1.0,-1.0
5112,4900774808218712320,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4900774808218712320.dat,30,16,14,RRAB,6832.7866,6494.0664,7431.0,3.60636,-1.0,-1.0,1.4480000000000002,-1.0,-1.0,4.2564,-1.0,-1.0,1.38,-1.0,-1.0,0.4545,-1.0,-1.0
9478,5850158499952281856,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5850158499952281856.dat,61,30,31,MIRA_SR,3479.705,3337.6667,4073.2974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24059,4689098238395116672,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689098238395116672.dat,23,12,11,CEP,6225.0,-1.0,-1.0,0.62897,-1.0,-1.0,0.682,-1.0,-1.0,4.8499,-1.0,-1.0,1.2,-1.0,-1.0,3.7854,-1.0,-1.0
21204,4655045779190252544,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655045779190252544.dat,29,15,14,CEP,5602.2993,5512.0,5810.75,-1.0,-1.0,-1.0,5.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14897,3740096901913176448,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3740096901913176448.dat,44,22,22,RRC,7269.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4886,6854775848893728768,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6854775848893728768.dat,36,18,18,RRAB,6638.0,6416.5503,7008.0,6.7809800000000005,-1.0,-1.0,2.006,-1.0,-1.0,3.97,-1.0,-1.0,1.37,-1.0,-1.0,0.1697,-1.0,-1.0
13260,706418461158203776,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/706418461158203776.dat,46,23,23,RRC,7338.0,7168.0,7750.0,2.57171,-1.0,-1.0,1.036,-1.0,-1.0,4.6146,-1.0,-1.0,1.61,-1.0,-1.0,1.45,-1.0,-1.0
8582,5798514026406106496,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5798514026406106496.dat,36,18,18,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
282,4607184617828341504,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4607184617828341504.dat,23,11,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11729,5854153674183938176,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5854153674183938176.dat,65,35,30,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6867,4661427752692825600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661427752692825600.dat,25,13,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6586,5260731477515747840,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5260731477515747840.dat,24,12,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14716,847662205898060928,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/847662205898060928.dat,43,22,21,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12027,4661296159167215488,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661296159167215488.dat,28,14,14,MIRA_SR,3561.75,3362.6667,4026.55,-1.0,-1.0,-1.0,21.569000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3341,4756975003904402816,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4756975003904402816.dat,24,13,11,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9256,2065690398196838272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2065690398196838272.dat,27,14,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21406,4657993221976171392,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657993221976171392.dat,27,14,13,CEP,6344.36,5534.75,6559.08,46.76112,-1.0,-1.0,4.376,-1.0,-1.0,3.3653,-1.0,-1.0,1.62,-1.0,-1.0,0.0193,-1.0,-1.0
13454,6375140152114535552,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6375140152114535552.dat,35,18,17,RRC,7189.0,-1.0,-1.0,2.45062,-1.0,-1.0,1.009,-1.0,-1.0,4.637,-1.0,-1.0,1.61,-1.0,-1.0,1.5666,-1.0,-1.0
9852,6874308432445551744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6874308432445551744.dat,32,16,16,MIRA_SR,-1.0,-1.0,-1.0,280.48077,244.17032000000003,316.79123,51.019455,45.70915,51.70511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10835,4320392063648422272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4320392063648422272.dat,38,19,19,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24867,4657165362755870464,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657165362755870464.dat,32,17,15,CEP,5281.6665,5075.6665,5436.25,157.58331,-1.0,-1.0,3.971,-1.0,-1.0,3.6618,-1.0,-1.0,-1.0,-1.0,-1.0,0.0421,-1.0,-1.0
9580,5968208179959785600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5968208179959785600.dat,31,11,20,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22154,4652038717968913152,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4652038717968913152.dat,25,13,12,CEP,5378.8447,5276.75,5696.0,6.14884,-1.0,-1.0,2.125,-1.0,-1.0,3.8661,-1.0,-1.0,1.21,-1.0,-1.0,0.1261,-1.0,-1.0
15993,5632956677946989696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5632956677946989696.dat,24,13,11,RRC,6700.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24670,4661750738538729088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661750738538729088.dat,51,27,24,CEP,5555.0,5360.625,6060.5,48.40956,-1.0,-1.0,2.427,-1.0,-1.0,4.0659,-1.0,-1.0,-1.0,-1.0,-1.0,0.1749,-1.0,-1.0
11981,5893425068399157120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5893425068399157120.dat,33,17,16,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15485,6508929826493248256,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6508929826493248256.dat,28,14,14,RRC,7676.75,7325.0,8007.0,44.05919,-1.0,-1.0,4.21,-1.0,-1.0,3.4018,-1.0,-1.0,1.63,-1.0,-1.0,0.0219,-1.0,-1.0
11370,4659311918658817536,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659311918658817536.dat,22,11,11,MIRA_SR,3541.0,3514.0,3940.4575,-1.0,-1.0,-1.0,12.233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14075,1748381650337727232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1748381650337727232.dat,29,15,14,RRC,7125.0,6923.0,7625.0,5.85884,-1.0,-1.0,1.686,-1.0,-1.0,4.1634,-1.0,-1.0,1.51,-1.0,-1.0,0.3151,-1.0,-1.0
4966,6445961066153036544,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6445961066153036544.dat,37,19,18,RRAB,6447.3335,6160.0,6816.0,-1.0,-1.0,-1.0,5.172000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3117,6216050749550697344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6216050749550697344.dat,23,12,11,DSCT_SXPHE,7140.0,6876.25,7408.0,5.44807,-1.0,-1.0,1.491,-1.0,-1.0,4.3004,-1.0,-1.0,1.62,-1.0,-1.0,0.4884,-1.0,-1.0
10092,5346944635245181312,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5346944635245181312.dat,33,17,16,MIRA_SR,3496.73,3111.0,4007.225,-1.0,-1.0,-1.0,68.251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16056,4544535372987232512,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4544535372987232512.dat,26,13,13,RRC,7036.0,-1.0,-1.0,1.85913,-1.0,-1.0,0.918,-1.0,-1.0,4.7031,-1.0,-1.0,1.55,-1.0,-1.0,2.0062,-1.0,-1.0
10769,5928092949232447488,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5928092949232447488.dat,29,15,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
911,6679551147538558336,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6679551147538558336.dat,27,13,14,DSCT_SXPHE,7753.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17344,5391623148483227520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5391623148483227520.dat,34,17,17,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4905,6740553942435767680,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6740553942435767680.dat,30,15,15,RRAB,5800.5,5601.4336,6268.813,20.25731,-1.0,-1.0,3.322,-1.0,-1.0,3.5505,-1.0,-1.0,1.43,-1.0,-1.0,0.039,-1.0,-1.0
6910,4654536048150178432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4654536048150178432.dat,25,12,13,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
783,599656122618647808,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/599656122618647808.dat,23,12,11,DSCT_SXPHE,7448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21098,4661455588398772480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661455588398772480.dat,26,14,12,CEP,5512.0,5394.9854,5972.0,19.39572,-1.0,-1.0,3.293,-1.0,-1.0,3.5521,-1.0,-1.0,1.41,-1.0,-1.0,0.0395,-1.0,-1.0
17224,5760124230012486784,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5760124230012486784.dat,45,22,23,RRC,7385.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2976,4650859040779336448,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4650859040779336448.dat,27,14,13,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15900,1410413663110821760,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1410413663110821760.dat,22,11,11,RRC,7555.0,7413.0,7759.0,5.65634,-1.0,-1.0,1.5530000000000002,-1.0,-1.0,4.2569,-1.0,-1.0,1.59,-1.0,-1.0,0.4242,-1.0,-1.0
20350,4651506966645442176,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651506966645442176.dat,29,15,14,CEP,5424.25,5014.5303,5506.895,-1.0,-1.0,-1.0,5.178999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17730,4652027168781244160,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4652027168781244160.dat,23,11,12,RRD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
